_id,type,title,description,year,rating,ratingCount,genre,director_artist_author,duration,externalId
69079f2dafa5e245b1af84da,book,Atlas Shrugged,,1999,3.69,322483,,Ayn Rand,,662
69079f2dafa5e245b1af84db,book,For the New Intellectual: The Philosophy of Ayn Rand,,1963,3.68,2750,,Ayn Rand,,663
69079f2dafa5e245b1af84dc,book,The Fountainhead,,2005,3.87,1886,,Ayn Rand,,664
69079f2dafa5e245b1af84dd,book,The Virtue of Selfishness: A New Concept of Egoism,,1964,3.51,11462,,Ayn Rand,,665
69079f2dafa5e245b1af84de,book,Anthem,,1999,3.63,110952,,Ayn Rand,,667
69079f2dafa5e245b1af84df,book,We the Living,,1996,3.91,23199,,Ayn Rand,,668
69079f2dafa5e245b1af84e0,book,Capitalism: The Unknown Ideal,,1986,3.88,3501,,Ayn Rand,,669
69079f2dafa5e245b1af84e1,book,Letters of Ayn Rand,,1997,3.96,18,,Ayn Rand,,670
69079f2dafa5e245b1af84e2,book,Sailing for Dummies,,2006,3.95,150,,J.J. Isler,,672
69079f2dafa5e245b1af84e3,book,Sailing from Byzantium: How a Lost Empire Shaped the World,,2006,3.88,646,,Colin  Wells,,675
69079f2dafa5e245b1af84e4,book,Sailing Alone Around the Room: New and Selected Poems,,2002,4.23,12180,,Billy Collins,,676
69079f2dafa5e245b1af84e5,book,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,,2004,3.62,51,,Christopher Caswell,,678
69079f2dafa5e245b1af84e6,book,"Natural Cures ""They"" Don't Want You to Know about,Kevin Trudeau,3.09,0975599518,9780975599518,en-US,571,1601,284,1/1/2004,Alliance Publishing",,,,,,,,681
69079f2dafa5e245b1af84e7,book,The Natural,,2003,3.63,8854,,Bernard Malamud,,685
69079f2dafa5e245b1af84e8,book,Digging to America,,2006,3.55,17155,,Anne Tyler,,698
69079f2dafa5e245b1af84e9,book,Rereading America: Cultural Contexts for Critical Thinking and Writing,,2004,3.77,44,,Gary Colombo,,700
69079f2dafa5e245b1af84ea,book,Modern Latin America,,2004,3.59,234,,Thomas E. Skidmore,,702
69079f2dafa5e245b1af84eb,book,The Plot Against America,,2005,3.77,33321,,Philip Roth,,703
69079f2dafa5e245b1af84ec,book,Naked Pictures of Famous People,,1999,3.59,8703,,Jon   Stewart,,707
69079f2dafa5e245b1af84ed,book,Collected Stories,,2008,4.19,6375,,Gabriel García Márquez,,759
69079f2dafa5e245b1af84ee,book,Crónica de una muerte anunciada,,2003,3.97,7888,,Gabriel García Márquez,,762
69079f2dafa5e245b1af84ef,book,Cien años de soledad,,2006,4.07,130,,Gabriel García Márquez,,763
69079f2dafa5e245b1af84f0,book,Del amor y otros demonios,,2006,3.98,4508,,Gabriel García Márquez,,764
69079f2dafa5e245b1af84f1,book,Living to Tell the Tale,,2004,3.99,397,,Gabriel García Márquez,,765
69079f2dafa5e245b1af84f2,book,Memoria de mis putas tristes,,2004,3.6,5856,,Gabriel García Márquez,,766
69079f2dafa5e245b1af84f3,book,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,,2004,4.07,32569,,Brian Greene,,771
69079f2dafa5e245b1af84f4,book,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,,2005,4.29,37,,Upasika Kee Nanayon,,775
69079f2dafa5e245b1af84f5,book,The Mini Rough Guide to London,,2006,3.75,1,,Rob Humphreys,,787
69079f2dafa5e245b1af84f6,book,Best of London (Lonely Planet Best Of),,2004,3.83,11,,Lonely Planet,,793
69079f2dafa5e245b1af84f7,book,Lonely Planet Londres,,2006,4.03,,,Lonely Planet,,797
69079f2dafa5e245b1af84f8,book,Out to Eat London 2002 (Lonely Planet Out to Eat),,2001,,,,Lonely Planet,,799
69079f2dafa5e245b1af84f9,book,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,,2006,3.88,6870,,H.G. Bissinger,,815
69079f2dafa5e245b1af84fa,book,Cryptonomicon,,2002,4.25,83184,,Neal Stephenson,,816
69079f2dafa5e245b1af84fb,book,Le Réseau Kinakuta (Cryptonomicon  #2),,2001,4.1,5,,Neal Stephenson,,821
69079f2dafa5e245b1af84fc,book,The Confusion (The Baroque Cycle  #2),,2005,4.26,19320,,Neal Stephenson,,822
69079f2dafa5e245b1af84fd,book,Quicksilver (The Baroque Cycle  #1),,2004,3.93,30872,,Neal Stephenson,,823
69079f2dafa5e245b1af84fe,book,The Cobweb,,2005,3.61,2465,,Neal Stephenson,,824
69079f2dafa5e245b1af84ff,book,The Big U,,2001,3.25,4657,,Neal Stephenson,,826
69079f2dafa5e245b1af8500,book,The Diamond Age: Or  A Young Lady's Illustrated Primer,,2000,4.19,71042,,Neal Stephenson,,827
69079f2dafa5e245b1af8501,book,Interface,,2005,3.68,4731,,Neal Stephenson,,828
69079f2dafa5e245b1af8502,book,Odalisque (The Baroque Cycle  Vol. 1  Book 3),,2006,4.2,1567,,Neal Stephenson,,829
69079f2dafa5e245b1af8503,book,Snow Crash,,2000,4.03,188100,,Neal Stephenson,,830
69079f2dafa5e245b1af8504,book,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,,2005,4.16,1474,,Dan Harrington,,834
69079f2dafa5e245b1af8505,book,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,,2004,4.24,1929,,Dan Harrington,,835
69079f2dafa5e245b1af8506,book,The Design of Everyday Things,,2002,4.17,18602,,Donald A. Norman,,840
69079f2dafa5e245b1af8507,book,Emotional Design: Why We Love (or Hate) Everyday Things,,2005,3.95,3702,,Donald A. Norman,,841
69079f2dafa5e245b1af8508,book,The Psychology of Everyday Things,,1988,4.17,265,,Donald A. Norman,,842
69079f2dafa5e245b1af8509,book,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,,2006,4.27,51,,Alex C. Jones,,848
69079f2dafa5e245b1af850a,book,The Alchemist,,2006,3.86,920,,Paulo Coelho,,864
69079f2dafa5e245b1af850b,book,The Alchemist,,1993,3.86,1631221,,Paulo Coelho,,865
69079f2dafa5e245b1af850c,book,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),,2006,4.57,9013,,Hiromu Arakawa,,866
69079f2dafa5e245b1af850d,book,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),,2005,4.56,16666,,Hiromu Arakawa,,868
69079f2dafa5e245b1af850e,book,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),,2006,4.57,11451,,Hiromu Arakawa,,869
69079f2dafa5e245b1af850f,book,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),,2005,4.5,111091,,Hiromu Arakawa,,870
69079f2dafa5e245b1af8510,book,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),,2005,4.55,10752,,Hiromu Arakawa,,871
69079f2dafa5e245b1af8511,book,The Illustrated Alchemist: A Fable about Following Your Dream,,1998,3.86,251,,Paulo Coelho,,872
69079f2dafa5e245b1af8512,book,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),,2005,4.52,14923,,Hiromu Arakawa,,873
69079f2dafa5e245b1af8513,book,Pompeii,,2005,3.82,26922,,Robert   Harris,,880
69079f2dafa5e245b1af8514,book,The Last Days of Pompeii,,2002,3.6,1156,,Edward Bulwer-Lytton,,888
69079f2dafa5e245b1af8515,book,Of Mice and Men,,2002,3.87,1755253,,John Steinbeck,,890
69079f2dafa5e245b1af8516,book,The Game: Penetrating the Secret Society of Pickup Artists,,2005,3.74,20529,,Neil Strauss,,900
69079f2dafa5e245b1af8517,book,The Westing Game,,2004,4.02,142121,,Ellen Raskin,,902
69079f2dafa5e245b1af8518,book,The Egypt Game,,2009,3.83,30231,,Zilpha Keatley Snyder,,903
69079f2dafa5e245b1af8519,book,Memoirs of a Geisha,,2005,4.11,280309,,Arthur Golden,,929
69079f2dafa5e245b1af851c,book,Memoirs of a Geisha: A Portrait of the Film,,2005,4.08,145,,David        James,,932
69079f2dafa5e245b1af851d,book,Memoirs of a Geisha,,1998,4.11,4189,,Arthur Golden,,933
69079f2dafa5e245b1af851e,book,Geisha of Gion,,2003,3.93,1556,,Mineko Iwasaki,,935
69079f2dafa5e245b1af851f,book,Love As A Foreign Language #5,,2006,3.44,9,,J. Torres,,941
69079f2dafa5e245b1af8520,book,Jungle Love,,2002,3.41,59,,Margaret Johnson,,944
69079f2dafa5e245b1af8521,book,The 5 Love Languages / The 5 Love Languages Journal,,2005,4.7,22,,Gary Chapman,,955
69079f2dafa5e245b1af8522,book,Angels & Demons (Robert Langdon  #1),,2006,3.89,2418736,,Dan Brown,,960
69079f2dafa5e245b1af8523,book,Ángeles y demonios (Robert Langdon  #1),,2005,3.89,196,,Dan Brown,,965
69079f2dafa5e245b1af8524,book,Angeles & Demonios,,2005,3.89,65,,Dan Brown,,966
69079f2dafa5e245b1af8525,book,The Da Vinci Code (Robert Langdon  #2),,2006,3.84,1679706,,Dan Brown,,968
69079f2dafa5e245b1af8526,book,The Da Vinci Code,,2006,3.84,1120,,Dan Brown,,969
69079f2dafa5e245b1af8527,book,Da Vinci Code (Robert Langdon  #2),,2005,3.84,377,,Dan Brown,,972
69079f2dafa5e245b1af8528,book,Deception Point,,2006,3.71,4919,,Dan Brown,,975
69079f2dafa5e245b1af8529,book,Deception Point,,2004,3.71,3353,,Dan Brown,,977
69079f2dafa5e245b1af852a,book,Deception Point,,2005,3.71,61,,Dan Brown,,980
69079f2dafa5e245b1af852b,book,A Killing Rain (Louis Kincaid  #6),,2005,4.04,456,,P.J. Parrish,,987
69079f2dafa5e245b1af852c,book,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,,1998,4.03,61760,,Thomas J. Stanley,,998
69079f2dafa5e245b1af852d,book,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,,2005,4.18,88897,,Napoleon Hill,,1005
69079f2dafa5e245b1af852e,book,Think and Grow Rich,,2004,4.18,48,,Napoleon Hill,,1007
69079f2dafa5e245b1af852f,book,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),,2006,3.58,173,,Mike   Mason,,1014
69079f2dafa5e245b1af8530,book,Read My Lips: Sexual Subversion and the End of Gender,,2005,3.95,253,,Riki Anne Wilchins,,1022
69079f2dafa5e245b1af8531,book,Trump: The Art of the Deal,,2004,3.66,12748,,Donald J. Trump,,1032
69079f2dafa5e245b1af8532,book,The Richest Man in Babylon,,2008,4.26,76451,,George S. Clason,,1052
69079f2dafa5e245b1af8533,book,The Richest Man in Babylon,,2005,4.26,86,,George S. Clason,,1053
69079f2dafa5e245b1af8534,book,Shibumi,,2005,4.21,9498,,Trevanian,,1059
69079f2dafa5e245b1af8535,book,1776,,2006,4.07,166916,,David McCullough,,1067
69079f2dafa5e245b1af8536,book,1776,,1976,4.22,1299,,Peter  Stone,,1068
69079f2dafa5e245b1af8537,book,The Crescent Obscured: The United States and the Muslim World  1776-1815,,2000,3.62,31,,Robert J. Allison,,1073
69079f2dafa5e245b1af8538,book,The Good Earth (House of Earth  #1),,2009,3.98,200744,,Pearl S. Buck,,1078
69079f2dafa5e245b1af8539,book,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,,2005,3.93,26,,Rick Warren,,1090
69079f2dafa5e245b1af853a,book,Fast Food Nation: The Dark Side of the All-American Meal,,2005,3.74,190039,,Eric Schlosser,,1097
69079f2dafa5e245b1af853b,book,Fast Food Nation: What The All-American Meal is Doing to the World,,2002,3.74,811,,Eric Schlosser,,1099
69079f2dafa5e245b1af853c,book,Snow Flower and the Secret Fan,,2006,4.07,297533,,Lisa See,,1103
69079f2dafa5e245b1af853d,book,The Broker,,2006,3.78,72361,,John Grisham,,1110
69079f2dafa5e245b1af853e,book,The Power Broker: Robert Moses and the Fall of New York,,1975,4.51,11208,,Robert A. Caro,,1111
69079f2dafa5e245b1af853f,book,The Power Broker: A Novel (Christian Gillette  #3),,2006,3.75,28,,Stephen W. Frey,,1117
69079f2dafa5e245b1af8540,book,Body For Life: 12 Weeks to Mental and Physical Strength,,1999,3.74,3877,,Bill Phillips,,1120
69079f2dafa5e245b1af8541,book,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,,2005,3.65,401,,Pamela Peeke,,1121
69079f2dafa5e245b1af8542,book,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,,2003,3.95,814,,Bill Phillips,,1123
69079f2dafa5e245b1af8543,book,The Warren Buffett Way,,2005,4.13,228,,Robert G. Hagstrom,,1130
69079f2dafa5e245b1af8544,book,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,,2003,4.07,39,,Robert P. Miles,,1138
69079f2dafa5e245b1af8545,book,Monkey Business: True Story of the Scopes Trial,,2005,3.15,26,,Marvin N. Olasky,,1164
69079f2dafa5e245b1af8546,book,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),,1993,3.99,11178,,Barbara Park,,1167
69079f2dafa5e245b1af8547,book,Monkey Business,,2004,3.67,3379,,Sarah Mlynowski,,1169
69079f2dafa5e245b1af8548,book,Liar's Poker,,1990,4.15,22843,,Michael   Lewis,,1171
69079f2dafa5e245b1af8549,book,Liar's Poker: A Harry Garnish Mystery,,1993,3.31,13,,Frank McConnell,,1177
69079f2dafa5e245b1af854a,book,Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,,2001,4.08,8,,Ursula Ferrigno,,1188
69079f2dafa5e245b1af854b,book,Giada's Family Dinners,,2006,3.96,14103,,Giada De Laurentiis,,1191
69079f2dafa5e245b1af854c,book,Everyday Italian: 125 Simple and Delicious Recipes,,2005,3.95,40125,,Giada De Laurentiis,,1192
69079f2dafa5e245b1af854d,book,Everyday Pasta,,2007,4.09,8822,,Giada De Laurentiis,,1193
69079f2dafa5e245b1af854e,book,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,,2006,4.09,3697,,Tyler Florence,,1196
69079f2dafa5e245b1af854f,book,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,,2003,4.06,1426,,Tyler Florence,,1197
69079f2dafa5e245b1af8550,book,Eat This Book: Cooking with Global Fresh Flavors,,2004,3.92,275,,Tyler Florence,,1198
69079f2dafa5e245b1af8551,book,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,,2006,3.97,628745,,Steven D. Levitt,,1202
69079f2dafa5e245b1af8552,book,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,,2006,3.97,193,,Steven D. Levitt,,1204
69079f2dafa5e245b1af8554,book,The Last Assassin (John Rain  #5),,2006,4.27,189,,Barry Eisler,,1218
69079f2dafa5e245b1af8555,book,Life of Pi,,2004,3.91,4318,,Yann Martel,,1226
69079f2dafa5e245b1af8556,book,L'Histoire de Pi,,2005,3.91,177,,Yann Martel,,1230
69079f2dafa5e245b1af8557,book,Shadows and Wind: A View of Modern Vietnam,,1999,3.49,102,,Robert Templer,,1234
69079f2dafa5e245b1af8558,book,A Million Little Pieces,,2005,3.65,206011,,James Frey,,1241
69079f2dafa5e245b1af8559,book,A Million Little Pieces of Feces,,2006,3.56,43,,Python Bonkers,,1242
69079f2dafa5e245b1af855a,book,A Million Little Lies,,2006,3.41,201,,James Pinocchio,,1243
69079f2dafa5e245b1af855b,book,The Leadership Challenge,,2003,4.05,873,,James M. Kouzes,,1246
69079f2dafa5e245b1af855c,book,Lincoln on Leadership: Executive Strategies for Tough Times,,1993,4.14,5354,,Donald T. Phillips,,1252
69079f2dafa5e245b1af855d,book,Leadership in Organizations,,2005,3.68,55,,Gary Yukl,,1255
69079f2dafa5e245b1af855e,book,Leadership,,2002,3.72,1820,,Rudolph W. Giuliani,,1265
69079f2dafa5e245b1af855f,book,Men Are from Mars  Women Are from Venus,,2012,3.55,132062,,John Gray,,1274
69079f2dafa5e245b1af8560,book,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,,1998,3.62,18,,John Gray,,1276
69079f2dafa5e245b1af8561,book,Men Are from Mars  Women Are from Venus,,2007,3.55,43,,John Gray,,1281
69079f2dafa5e245b1af8562,book,How to Succeed with Women,,1998,3.76,82,,Ron  Louis,,1290
69079f2dafa5e245b1af8563,book,The Clan of the Cave Bear (Earth's Children  #1),,2002,4.05,184418,,Jean M. Auel,,1295
69079f2dafa5e245b1af8564,book,The Clan of the Cave Bear (Earth's Children  #1),,1980,4.05,495,,Jean M. Auel,,1296
69079f2dafa5e245b1af8565,book,Moneyball: The Art of Winning an Unfair Game,,2004,4.26,85094,,Michael   Lewis,,1301
69079f2dafa5e245b1af8566,book,Juiced Official Strategy Guide,,2005,,,,Doug Walsh,,1302
69079f2dafa5e245b1af8567,book,The 48 Laws of Power,,2000,4.18,60946,,Robert Greene,,1303
69079f2dafa5e245b1af8568,book,Gates of Fire,,2005,4.42,21934,,Steven Pressfield,,1305
69079f2dafa5e245b1af8569,book,Fire Sea (The Death Gate Cycle  #3),,1992,4.07,16312,,Margaret Weis,,1307
69079f2dafa5e245b1af856a,book,The Gate of Fire (Oath Of Empire Book Two),,2001,3.58,146,,Thomas Harlan,,1312
69079f2dafa5e245b1af856b,book,The Afghan Campaign,,2006,3.96,3002,,Steven Pressfield,,1315
69079f2dafa5e245b1af856c,book,Tides of War,,2001,3.9,3422,,Steven Pressfield,,1317
69079f2dafa5e245b1af856d,book,Last of the Amazons,,2003,3.76,2138,,Steven Pressfield,,1318
69079f2dafa5e245b1af856e,book,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,,2003,4,53653,,Steven Pressfield,,1319
69079f2dafa5e245b1af856f,book,Gita on the Green,,2002,3.78,14,,Stephen J. Rosen,,1320
69079f2dafa5e245b1af8570,book,Blood Stripes: The Grunt's View of the War in Iraq,,2006,3.91,85,,David J. Danelo,,1322
69079f2dafa5e245b1af8571,book,Phaedrus and Letters VII and VIII,,1973,4.1,226,,Plato,,1326
69079f2dafa5e245b1af8572,book,Phaedrus,,2003,3.92,29,,Plato,,1327
69079f2dafa5e245b1af8573,book,Phaedrus,,2005,3.92,236,,Plato,,1328
69079f2dafa5e245b1af8574,book,Lysis/Phaedrus/Symposium: Plato on Homosexuality,,1991,4.47,14,,Plato,,1334
69079f2dafa5e245b1af8575,book,Enthusiasm and Divine Madness,,2019,4.5,26,,Josef Pieper,,1337
69079f2dafa5e245b1af8576,book,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,,2006,4.06,154,,Plato,,1338
69079f2dafa5e245b1af8577,book,Gorgias/Phaedrus (Agora),,1998,4.35,18,,Plato,,1342
69079f2dafa5e245b1af8578,book,Statesman,,1999,3.85,28,,Plato,,1351
69079f2dafa5e245b1af8579,book,Gorgias,,2004,3.95,8186,,Plato,,1354
69079f2dafa5e245b1af857a,book,The Histories,,2003,3.99,34727,,Herodotus,,1362
69079f2dafa5e245b1af857b,book,The Histories,,1954,3.99,227,,Herodotus,,1363
69079f2dafa5e245b1af857c,book,The History (Great Minds),,1992,3.99,2,,Herodotus,,1364
69079f2dafa5e245b1af857d,book,The Histories,,1998,3.99,271,,Herodotus,,1365
69079f2dafa5e245b1af857e,book,The Histories,,1970,3.99,143,,Herodotus,,1366
69079f2dafa5e245b1af857f,book,The Histories,,1992,3.99,40,,Herodotus,,1367
69079f2dafa5e245b1af8580,book,The Histories,,1997,3.99,132,,Herodotus,,1368
69079f2dafa5e245b1af8581,book,The History,,1987,3.99,36,,Herodotus,,1369
69079f2dafa5e245b1af8582,book,The Iliad,,1999,3.86,288792,,Homer,,1371
69079f2dafa5e245b1af8583,book,Iliad,,1997,3.86,1058,,Homer,,1373
69079f2dafa5e245b1af8584,book,The Iliad,,2004,3.86,692,,Homer,,1374
69079f2dafa5e245b1af8585,book,The Iliad/The Odyssey,,1999,4.04,54939,,Homer,,1375
69079f2dafa5e245b1af8586,book,The Iliad,,2003,3.86,1919,,Homer,,1376
69079f2dafa5e245b1af8588,book,The Essential Iliad,,2000,3.86,212,,Homer,,1378
69079f2dafa5e245b1af8589,book,The Odyssey,,2006,3.76,760871,,Homer,,1381
69079f2dafa5e245b1af858a,book,The Odyssey,,1998,3.76,1713,,Homer,,1382
69079f2dafa5e245b1af858b,book,The Odyssey,,1999,3.76,1131,,Homer,,1383
69079f2dafa5e245b1af858c,book,The Odyssey,,2003,3.76,2543,,Homer,,1384
69079f2dafa5e245b1af858e,book,Aeneid: Selections from Books 1  2  4  6  10  12,,2001,4.35,69,,Virgil,,1391
69079f2dafa5e245b1af858f,book,Eclogues. Georgics. Aeneid: Books 1-6,,1999,4.22,414,,Virgil,,1402
69079f2dafa5e245b1af8590,book,City Eclogue,,2006,4.13,67,,Ed Roberson,,1403
69079f2dafa5e245b1af8591,book,The Eclogues and The Georgics,,1999,3.8,259,,Virgil,,1405
69079f2dafa5e245b1af8592,book,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,,1997,3.94,55,,Paul  Kirk,,1408
69079f2dafa5e245b1af8593,book,The Complete Pelican Shakespeare,,2002,4.5,578,,William Shakespeare,,1417
69079f2dafa5e245b1af8594,book,The Complete Works,,1991,4.5,62,,William Shakespeare,,1419
69079f2dafa5e245b1af8595,book,Hamlet,,2005,4.02,609271,,William Shakespeare,,1420
69079f2dafa5e245b1af8596,book,The Compleat Works of Wllm Shkspr (abridged),,1994,4.44,8159,,Reduced Shakespeare Company,,1423
69079f2dafa5e245b1af8597,book,The Pilgrimage: A Contemporary Quest for Ancient Wisdom,,1995,3.64,888,,Paulo Coelho,,1424
69079f2dafa5e245b1af8598,book,The Valkyries,,1996,3.31,1204,,Paulo Coelho,,1425
69079f2dafa5e245b1af8599,book,Warrior of the Light,,2004,3.7,22662,,Paulo Coelho,,1426
69079f2dafa5e245b1af859a,book,The Zahir,,2006,3.57,58917,,Paulo Coelho,,1427
69079f2dafa5e245b1af859b,book,By the River Piedra I Sat Down and Wept,,2006,3.57,70760,,Paulo Coelho,,1428
69079f2dafa5e245b1af859c,book,The Fifth Mountain,,2000,3.62,1415,,Paulo Coelho,,1429
69079f2dafa5e245b1af859d,book,Veronika Decides to Die,,2006,3.7,132064,,Paulo Coelho,,1431
69079f2dafa5e245b1af859e,book,Hamlet,,2001,4.02,1658,,William Shakespeare,,1433
69079f2dafa5e245b1af859f,book,Cliffs Notes on Shakespeare's Hamlet,,2000,3.69,65,,Carla Lynn Stockton,,1437
69079f2dafa5e245b1af85a0,book,Shakespeare's Hamlet,,2000,4.02,102,,William Shakespeare,,1438
69079f2dafa5e245b1af85a1,book,Hamlet's Mill: An Essay Investigating the Origins of Human Knowledge and Its Transmission Through Myth,,2015,4.29,489,,Giorgio De Santillana,,1439
69079f2dafa5e245b1af85a2,book,History of the Peloponnesian War: Bk. 1-2,,1919,4.32,208,,Thucydides,,1440
69079f2dafa5e245b1af85a3,book,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,,1993,3.72,610,,Thucydides,,1441
69079f2dafa5e245b1af85a4,book,History of the Peloponnesian War: Bk. 5-6,,1921,4.35,38,,Thucydides,,1444
69079f2dafa5e245b1af85a5,book,The Peloponnesian War,,1998,3.9,154,,Thucydides,,1445
69079f2dafa5e245b1af85a6,book,The Peloponnesian War: A New Translation  Backgrounds  Interpretations,,1998,3.9,24,,Thucydides,,1449
69079f2dafa5e245b1af85a7,book,History of the Peloponnesian War  Bk. 7-8,,1923,4.29,35,,Thucydides,,1459
69079f2dafa5e245b1af85a8,book,Thucydides  Book 6 Commentary,,1989,4.5,2,,Cynthia W. Shelmerdine,,1461
69079f2dafa5e245b1af85a9,book,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,,1955,4.03,4483,,Euripides,,1462
